,sentiment,text
344,1,last year the company raised its turnover to approximately million litas eur mln from million litas in 
345,1,adp news nov finnish ac drives manufacturer vacon oyj omx vac v said today that it had set up new representative offices in romania and ukraine to serve the growing markets in eastern and southeastern europe 
346,1,marimekko group s fullyear net sales are estimated to increase by about 
347,1,net sales surged by to eur million 
348,1,net sales went up by yearonyear to eur million affected by the business acquisitions realized during the previous financial period the effect of which was eur million on the review period 
349,1,nevertheless its market share rose to percent from percent a year earlier 
350,1,nokia the world s largest mobile phone manufacturer and china postel china s largest mobile phone distributor have a longstanding partnership that continues to grow stronger over time 
351,1,octoberdecember sales were mln eur or a pct increase year on year 
352,1,olvi which controls a percent stake in ragutis through a le coq said in its annual report published earlier this year that the lithuanian brewery s sales reached million euros last year a rise of percent from million euros in 
353,1,olvi expects sales and market share to increase in the first quarter of 
354,0,olvi s target is to strengthen its market share in soft drinks mineral waters ciders long drinks and energy drinks 
355,1,operating profit increased to eur mn from eur mn in the corresponding period in 
356,1,operating profit of the asian plants grew markedly 
357,1,operating profit totaled eur mn up from eur mn in 
358,1,operating profit totalled eur mn up from eur mn yearonyear 
359,1,production capacity will increase from to tonnes per year and the raw material will continue to be recycled paper and board 
360,1,profit for the period increased from eur mn to eur mn 
361,1,profit per share was eur up from eur 
362,1,return on capital employed rose by percentage points to 
363,1,revenue from july to september grew percent to euro billion the finnish company said thursday 
364,1,revenue grew percent to euro million us million from euro million 
365,1,ruukki s order book at the end of was up yearonyear and up quarteronquarter 
366,1,ruukki signed the contract with norwegian company veidekke entreprenor as 
367,1,sales in finland rose by and international growth was 
368,1,sales of security and system packaging increased slightly 
369,1,stora enso s thirdquarter pretax profit doubled to eur mn 
370,1,strongest growth was seen in the new markets in russia the czech republic and slovakia 
371,1,the airline has ordered nine airbus a aircraft with deliveries from and in doing so becomes the lead airline for the latest variant of rollsroyce trent series engines called the 
372,1,the company is now intensifying its smelter operations and increasing its annual production capacity to tonnes of copper 
